,Channel,B,T,Isotope,G,sigma
1321,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.46415888336127800,10.0,T,3.17132119939649E-15,0.00174666718718391
1322,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.6812920690579610,10.0,H,1.34440251095294E-15,0.000740455981783249
1323,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.6812920690579610,10.0,T,3.15411414275997E-15,0.00173719006414107
1324,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.0,10.0,H,1.3618428642059E-15,0.000750061597501277
1325,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.0,10.0,T,3.15649081099795E-15,0.00173849906066495
1326,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.467799267622070,10.0,H,1.36147417290372E-15,0.000749858533554348
1327,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.467799267622070,10.0,T,3.15311340184806E-15,0.00173663888650759
1328,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",2.154434690031880,10.0,H,1.3519561759852E-15,0.000744616310562726
1329,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",2.154434690031880,10.0,T,3.12174694981376E-15,0.00171936319946677
1330,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",3.1622776601683800,10.0,H,1.32554957710036E-15,0.000730072359667416
1331,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",3.1622776601683800,10.0,T,3.01474304690226E-15,0.00166042870675386
1332,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",4.6415888336127800,10.0,H,1.27153442979665E-15,0.000700322460658686
1333,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",4.6415888336127800,10.0,T,2.793919755334E-15,0.00153880595923096
1334,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",6.812920690579610,10.0,H,1.18815154336784E-15,0.000654397704842216
1335,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",6.812920690579610,10.0,T,2.44372169561746E-15,0.00134592752735255
1336,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",10.0,10.0,H,1.08788521055668E-15,0.000599174060660779
1337,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",10.0,10.0,T,2.02959917042442E-15,0.00111784144563806
1338,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.001,10.0,H,5.17827104634192E-16,0.000285203407485534
1339,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.001,10.0,T,1.32421715244862E-15,0.000729338500725904
1340,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0014677992676220700,10.0,H,5.08156979688605E-16,0.000279877397007113
1341,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0014677992676220700,10.0,T,1.30110282055942E-15,0.000716607830280973
1342,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0021544346900318800,10.0,H,4.94147160848246E-16,0.000272161215224106
1343,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0021544346900318800,10.0,T,1.26750177112531E-15,0.000698101395009555
1344,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0031622776601683800,10.0,H,4.73963600529689E-16,0.000261044724552749
1345,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0031622776601683800,10.0,T,1.21910044034973E-15,0.000671443415269808
1346,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.004641588833612780,10.0,H,4.45248948836293E-16,0.000245229568423557
1347,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.004641588833612780,10.0,T,1.15009015279317E-15,0.000633434649435524
1348,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.006812920690579610,10.0,H,4.0513159253803E-16,0.000223134149676293
1349,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.006812920690579610,10.0,T,1.05322280316994E-15,0.000580083061734925
1350,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01,10.0,H,3.50813626612781E-16,0.000193217467388084
1351,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01,10.0,T,9.21249040668399E-16,0.000507395930398461
1352,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01467799267622070,10.0,H,2.81225863146534E-16,0.000154890645400094
1353,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01467799267622070,10.0,T,7.50194442784233E-16,0.000413184264485192
1354,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.021544346900318800,10.0,H,2.00209174548258E-16,0.000110269119325777
1355,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.021544346900318800,10.0,T,5.46985870215691E-16,0.000301263168026246
1356,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.03162277660168380,10.0,H,1.19786089202667E-16,6.59745318547989E-05
1357,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.03162277660168380,10.0,T,3.38538750904299E-16,0.000186456839473495
1358,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.046415888336127800,10.0,H,5.70564670237111E-17,3.14249653380812E-05
1359,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.046415888336127800,10.0,T,1.68149440665925E-16,9.2611593745342E-05
1360,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.06812920690579610,10.0,H,2.1181370951967E-17,1.16660543966381E-05
1361,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.06812920690579610,10.0,T,6.50823370746947E-17,3.58453702687842E-05
1362,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1,10.0,H,6.33231006913237E-18,3.4876436416887E-06
1363,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1,10.0,T,2.01077424503325E-17,1.10747324973025E-05
1364,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1467799267622070,10.0,H,1.62846515490345E-18,8.96909039703547E-07
1365,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1467799267622070,10.0,T,5.28035607260261E-18,2.90825940003094E-06
1366,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.21544346900318800,10.0,H,3.83551979180494E-19,2.11248755484467E-07
1367,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.21544346900318800,10.0,T,1.25829191233809E-18,6.93028885121469E-07
1368,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.31622776601683800,10.0,H,8.62768263822298E-20,4.75186498563695E-08
1369,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.31622776601683800,10.0,T,2.84672878670384E-19,1.56789156629536E-07
1370,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.46415888336127800,10.0,H,1.89703066369443E-20,1.04482674728354E-08
1371,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.46415888336127800,10.0,T,6.27717939560283E-20,3.45727934478944E-08
1372,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.6812920690579610,10.0,H,4.12668614890825E-21,2.27285312174499E-09
1373,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.6812920690579610,10.0,T,1.3672031040485E-20,7.53013854450299E-09
1374,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.0,10.0,H,8.93089587146072E-22,4.91886560522638E-10
1375,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.0,10.0,T,2.96060827098728E-21,1.63061291994732E-09
1376,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.467799267622070,10.0,H,1.92822523157833E-22,1.06200776576617E-10
1377,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.467799267622070,10.0,T,6.39369114244113E-22,3.52145046853518E-10
1378,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",2.154434690031880,10.0,H,4.15860570489217E-23,2.29043344160574E-11
1379,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",2.154434690031880,10.0,T,1.37903598808959E-22,7.59531046807939E-11
1380,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",3.1622776601683800,10.0,H,8.96491780886373E-24,4.93760385277997E-12
1381,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",3.1622776601683800,10.0,T,2.97262702862022E-23,1.63723248582169E-11
1382,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",4.6415888336127800,10.0,H,1.93223111807318E-24,1.06421408611539E-12
1383,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",4.6415888336127800,10.0,T,6.40613474193465E-24,3.52830402437491E-12
1384,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",6.812920690579610,10.0,H,4.16453128758429E-25,2.29369707218824E-13
1385,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",6.812920690579610,10.0,T,1.38042811533956E-24,7.60297788123316E-13
1386,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",10.0,10.0,H,8.97694484661239E-26,4.94422797909005E-14
1387,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",10.0,10.0,T,2.97453815313243E-25,1.63828507503175E-13
1388,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.001,10.0,H,6.31376489815617E-16,0.000347742952599742
1389,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.001,10.0,T,1.55207324576664E-15,0.000854834701386450
1390,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0014677992676220700,10.0,H,6.25453225402931E-16,0.000344480598854993
1391,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0014677992676220700,10.0,T,1.53845480473642E-15,0.000847334078588414
1392,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0021544346900318800,10.0,H,6.16767708700833E-16,0.000339696880627342
1393,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0021544346900318800,10.0,T,1.51848257166556E-15,0.000836333980532656
1394,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0031622776601683800,10.0,H,6.04046751100369E-16,0.000332690564384598
1395,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0031622776601683800,10.0,T,1.48922453818908E-15,0.000820219546256929
1396,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.004641588833612780,10.0,H,5.85467583305014E-16,0.000322457724280131
1397,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.004641588833612780,10.0,T,1.44641444535765E-15,0.000796641050189364
1398,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.006812920690579610,10.0,H,5.58474232851762E-16,0.000307590608480627
1399,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.006812920690579610,10.0,T,1.3841596488823E-15,0.000762353003217335
1400,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.01,10.0,H,5.19669881758955E-16,0.000286218353034957
1401,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.01,10.0,T,1.2945464438823E-15,0.000712996777571797
1402,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.01467799267622070,10.0,H,4.65287019860446E-16,0.000256265928019996
1403,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.01467799267622070,10.0,T,1.16815116243061E-15,0.000643382103798433
1404,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.021544346900318800,10.0,H,3.92586799299715E-16,0.000216224859402087
1405,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.021544346900318800,10.0,T,9.97473132155252E-16,0.000549377839862039
1406,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.03162277660168380,10.0,H,3.03665539395372E-16,0.000167249736053647
1407,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.03162277660168380,10.0,T,7.84715972330015E-16,0.000432197672184321
1408,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.046415888336127800,10.0,H,2.09583605456307E-16,0.000115432270528729
1409,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.046415888336127800,10.0,T,5.53013912869882E-16,0.000304583230437151
1410,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.06812920690579610,10.0,H,1.27694085726432E-16,7.03300156345728E-05
1411,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.06812920690579610,10.0,T,3.440593122888E-16,0.000189497396647893
1412,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.1,10.0,H,6.98172732402716E-17,3.84532289856487E-05
1413,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.1,10.0,T,1.91217106297737E-16,0.000105316561836144
1414,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.1467799267622070,10.0,H,3.54066317404724E-17,1.95008950470095E-05
1415,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.1467799267622070,10.0,T,9.79814861023635E-17,5.39652201609483E-05
1416,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.21544346900318800,10.0,H,1.71835682337561E-17,9.46418634553611E-06
1417,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.21544346900318800,10.0,T,4.78274166019405E-17,2.63418852818446E-05
1418,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.31622776601683800,10.0,H,8.14969255218186E-18,4.48860259542365E-06
1419,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.31622776601683800,10.0,T,2.27480784590226E-17,1.25289492037013E-05
1420,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.46415888336127800,10.0,H,3.82160412256243E-18,2.1048232277944E-06
1421,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.46415888336127800,10.0,T,1.06819648646237E-17,5.88330110719793E-06
1422,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.6812920690579610,10.0,H,1.78233558229121E-18,9.81656187563345E-07
1423,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.6812920690579610,10.0,T,4.9852153660644E-18,2.7457048824341E-06
1424,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",1.0,10.0,H,8.29115074582459E-19,4.56651346274326E-07
1425,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",1.0,10.0,T,2.3198399318319E-18,1.27769722260263E-06
1426,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",1.467799267622070,10.0,H,3.85280731417494E-19,2.12200899596426E-07
1427,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",1.467799267622070,10.0,T,1.07803605430648E-18,5.93749445189176E-07
1428,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",2.154434690031880,10.0,H,1.78927707999251E-19,9.85479353210232E-08
1429,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",2.154434690031880,10.0,T,5.00661107564208E-19,2.75748898802168E-07
1430,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",3.1622776601683800,10.0,H,8.30755787532471E-20,4.57555001026774E-08
1431,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",3.1622776601683800,10.0,T,2.32449010647407E-19,1.28025839725239E-07
1432,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",4.6415888336127800,10.0,H,3.85685479539285E-20,2.12423822542087E-08
1433,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",4.6415888336127800,10.0,T,1.0790697138192E-19,5.94318753386005E-08
1434,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",6.812920690579610,10.0,H,1.79052591996228E-20,9.86167176253085E-09
1435,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",6.812920690579610,10.0,T,5.00918856727042E-20,2.75890859195626E-08
1436,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",10.0,10.0,H,8.31279251692085E-21,4.5784330915256E-09
1437,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",10.0,10.0,T,2.32517836980822E-20,1.28063747174732E-08
1438,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.001,100.0,H,3.14329942456554E-16,5.47464148498717E-05
1439,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.001,100.0,T,3.81471392545355E-16,6.6440349100795E-05
1440,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0014677992676220700,100.0,H,3.20033504645194E-16,5.57397964515767E-05
1441,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0014677992676220700,100.0,T,3.87959852739982E-16,6.75704353114048E-05
1442,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0021544346900318800,100.0,H,3.28494309057175E-16,5.72134031486732E-05
1443,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0021544346900318800,100.0,T,3.97583650364491E-16,6.92465989408224E-05
1444,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0031622776601683800,100.0,H,3.41072136773739E-16,5.94040661466038E-05
1445,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0031622776601683800,100.0,T,4.11877984734501E-16,7.17362235477161E-05
1446,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.004641588833612780,100.0,H,3.59876028790379E-16,6.267911422217E-05
1447,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.004641588833612780,100.0,T,4.33230667320215E-16,7.54551909800239E-05
1448,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.006812920690579610,100.0,H,3.88097721492703E-16,6.75944477229247E-05
1449,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.006812920690579610,100.0,T,4.65258972548144E-16,8.10335169620894E-05
1450,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01,100.0,H,4.30490973530674E-16,7.49780222712728E-05
1451,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01,100.0,T,5.1338628124569E-16,8.94157842923101E-05
1452,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01467799267622070,100.0,H,4.93630784138888E-16,8.59749964636928E-05
1453,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01467799267622070,100.0,T,5.85229566431368E-16,0.000101928630711631
1454,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.021544346900318800,100.0,H,5.84763589165259E-16,0.000101847472090464
1455,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.021544346900318800,100.0,T,6.89758403670886E-16,0.000120134274891012
1456,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.03162277660168380,100.0,H,7.06706381216616E-16,0.000123086080889300
1457,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.03162277660168380,100.0,T,8.32157638324923E-16,0.000144935754233858
1458,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.046415888336127800,100.0,H,8.48320711791221E-16,0.000147750854565437
1459,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.046415888336127800,100.0,T,1.00241818859362E-15,0.000174589800694500
1460,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579610,100.0,H,9.82180101909268E-16,0.000171064960901223
1461,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579610,100.0,T,1.16981319781906E-15,0.000203744759802860
1462,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,100.0,H,1.08367346095728E-15,0.000188741920008347
1463,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,100.0,T,1.29070549355614E-15,0.000224800405099809
1464,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622070,100.0,H,1.14717470080024E-15,0.000199801843834740
1465,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622070,100.0,T,1.38515147854777E-15,0.000241249932735793
1466,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318800,100.0,H,1.18160305887333E-15,0.000205798183728227
1467,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318800,100.0,T,1.42701641302191E-15,0.000248541490938845
1468,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683800,100.0,H,1.19965354196859E-15,0.000208942011605554
1469,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683800,100.0,T,1.46169281548464E-15,0.000254581032383384
1470,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127800,100.0,H,1.2093949082853E-15,0.000210638652012800
1471,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127800,100.0,T,1.47918500098046E-15,0.000257627622333743
1472,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579610,100.0,H,1.32102095079746E-15,0.000230080406697894
1473,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579610,100.0,T,1.47920721770102E-15,0.000257631491789484
1474,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,100.0,H,1.32383581499759E-15,0.000230570667733933
1475,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,100.0,T,1.48442600081559E-15,0.000258540440084923
1476,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622070,100.0,H,1.3254255751251E-15,0.000230847554074357
1477,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622070,100.0,T,1.48427905482675E-15,0.000258514846703643
1478,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031880,100.0,H,1.32581227317208E-15,0.000230914904742689
1479,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031880,100.0,T,1.47260341428726E-15,0.000256481316408636
1480,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683800,100.0,H,1.33255944655843E-15,0.000232090050674973
1481,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683800,100.0,T,1.44657938209937E-15,0.000251948746424721
1482,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127800,100.0,H,1.33060237598571E-15,0.000231749190378220
1483,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127800,100.0,T,1.30772331601205E-15,0.000227764375890282
1484,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579610,100.0,H,1.31957534019802E-15,0.000229828626683016
1485,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579610,100.0,T,1.17139997304141E-15,0.000204021126266446
1486,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,100.0,H,1.29495823379405E-15,0.000225541099032731
1487,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,100.0,T,9.73414988579821E-16,0.000169538353137451
1488,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,100.0,H,6.67995093170586E-16,0.000116343788958159
