,Channel,B,T,Isotope,G,sigma
1121,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.046415888336127774,10.0,T,2.63733734946400e-15,0.00251591661715138
1122,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.06812920690579612,10.0,H,1.17124981423778e-15,0.000645088746896310
1123,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.06812920690579612,10.0,T,2.84829711158824e-15,0.00271716397414443
1124,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1,10.0,H,1.27823838614760e-15,0.000704014795760139
1125,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1,10.0,T,3.00226585066205e-15,0.00286404412553513
1126,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1467799267622069,10.0,H,1.31592421701762e-15,0.000724771004312889
1127,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1467799267622069,10.0,T,3.09760807195914e-15,0.00295499687336097
1128,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.21544346900318823,10.0,H,1.33767190591593e-15,0.000736748969396651
1129,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.21544346900318823,10.0,T,3.15133648223826e-15,0.00300625167406436
1130,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.31622776601683794,10.0,H,1.35045666244864e-15,0.000743790424149347
1131,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.31622776601683794,10.0,T,3.17400149661401e-15,0.00302787321076596
1132,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.46415888336127775,10.0,H,1.35927416588986e-15,0.000748646836655461
1133,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.46415888336127775,10.0,T,3.18851672946237e-15,0.00304172017483843
1134,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.6812920690579608,10.0,H,1.35198957658539e-15,0.000744634706596658
1135,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.6812920690579608,10.0,T,3.17625719063351e-15,0.00303002505458222
1136,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.0,10.0,H,1.36901806706405e-15,0.000754013480834979
1137,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.0,10.0,T,3.18554537310182e-15,0.00303888561715679
1138,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.467799267622069,10.0,H,1.37089162181706e-15,0.000755045377765227
1139,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.467799267622069,10.0,T,3.18172298753330e-15,0.00303523921091643
1140,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",2.154434690031882,10.0,H,1.36243349186496e-15,0.000750386897238216
1141,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",2.154434690031882,10.0,T,3.12124344631384e-15,0.00297754409550670
1142,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",3.1622776601683795,10.0,H,1.33510077210290e-15,0.000735332867153228
1143,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",3.1622776601683795,10.0,T,3.04053681112434e-15,0.00290055312405252
1144,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",4.6415888336127775,10.0,H,1.28207816937658e-15,0.000706129631486411
1145,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",4.6415888336127775,10.0,T,2.82515583561813e-15,0.00269508810252067
1146,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",6.812920690579608,10.0,H,1.19983999929771e-15,0.000660835350592331
1147,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",6.812920690579608,10.0,T,2.46326296577287e-15,0.00234985646764570
1148,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",10.0,10.0,H,1.09713802546401e-15,0.000604270229472313
1149,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",10.0,10.0,T,2.05270629756258e-15,0.00195820147362588
1150,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.001,10.0,H,5.38552759117637e-16,0.000296618467122519
1151,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.001,10.0,T,1.33455739252109e-15,0.00127311552352922
1152,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0014677992676220691,10.0,H,5.28500856794786e-16,0.000291082185285333
1153,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0014677992676220691,10.0,T,1.31122575155580e-15,0.00125085805115015
1154,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0021544346900318843,10.0,H,5.13912471945132e-16,0.000283047346954939
1155,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0021544346900318843,10.0,T,1.27739474085550e-15,0.00121858459094483
1156,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0031622776601683794,10.0,H,4.92922871392060e-16,0.000271486913856858
1157,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0031622776601683794,10.0,T,1.22862032869484e-15,0.00117205571056791
1158,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.004641588833612777,10.0,H,4.63078709673745e-16,0.000255049657986242
1159,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.004641588833612777,10.0,T,1.15905794788513e-15,0.00110569592165304
1160,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.006812920690579608,10.0,H,4.21347696538367e-16,0.000232065486169973
1161,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.006812920690579608,10.0,T,1.06146527777640e-15,0.00101259633373395
1162,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01,10.0,H,3.64855951186159e-16,0.000200951552339420
1163,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01,10.0,T,9.28454676305032e-16,0.000885709425403039
1164,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01467799267622069,10.0,H,2.82510002555354e-16,0.000155597910299525
1165,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01467799267622069,10.0,T,7.56051780082132e-16,0.000721243809527098
1166,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.021544346900318832,10.0,H,2.01132186363751e-16,0.000110777486138893
1167,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.021544346900318832,10.0,T,5.51238914680109e-16,0.000525860351443488
1168,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.03162277660168379,10.0,H,1.20400810580794e-16,6.63131016788329e-5
1169,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.03162277660168379,10.0,T,3.41186910513886e-16,0.000325478960016580
1170,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.046415888336127774,10.0,H,5.73307186171926e-17,3.15760147680343e-5
1171,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.046415888336127774,10.0,T,1.69454631904597e-16,0.000161653087098885
1172,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.06812920690579612,10.0,H,2.12842825012483e-17,1.17227349455356e-5
1173,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.06812920690579612,10.0,T,6.55887479628807e-17,6.25690986902006e-5
1174,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1,10.0,H,6.36300450484245e-18,3.50454920259314e-6
1175,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1,10.0,T,2.02600100087601e-17,1.93272566571934e-5
1176,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1467799267622069,10.0,H,1.63654128560732e-18,9.01357126672015e-7
1177,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1467799267622069,10.0,T,5.31988795402336e-18,5.07496491020802e-6
1178,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.21544346900318823,10.0,H,3.85468105992753e-19,2.12304099809126e-7
1179,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.21544346900318823,10.0,T,1.26744892803291e-18,1.20909667474917e-6
1180,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.31622776601683794,10.0,H,8.67062013312367e-20,4.77551365088637e-8
1181,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.31622776601683794,10.0,T,2.86736815867530e-19,2.73535700670530e-7
1182,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.46415888336127775,10.0,H,1.90665081011210e-20,1.05012523111005e-8
1183,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.46415888336127775,10.0,T,6.32257019228863e-20,6.03148452476807e-8
1184,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.6812920690579608,10.0,H,4.14748099620568e-21,2.28430629067780e-9
1185,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.6812920690579608,10.0,T,1.37708588826119e-20,1.31368604407970e-8
1186,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.0,10.0,H,8.97605958328658e-22,4.94374040299605e-10
1187,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.0,10.0,T,2.98211650491505e-21,2.84482243825273e-9
1188,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.467799267622069,10.0,H,1.93803037175903e-22,1.06740813852647e-10
1189,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.467799267622069,10.0,T,6.43993340646882e-22,6.14344443799579e-10
1190,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",2.154434690031882,10.0,H,4.17986421337533e-23,2.30214198100663e-11
1191,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",2.154434690031882,10.0,T,1.38900822090658e-22,1.32505948283369e-10
1192,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",3.1622776601683795,10.0,H,9.00953182728124e-24,4.96217589615203e-12
1193,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",3.1622776601683795,10.0,T,2.99408298914762e-23,2.85623799589298e-11
1194,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",4.6415888336127775,10.0,H,1.94225192228929e-24,1.06973324006195e-12
1195,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",4.6415888336127775,10.0,T,6.45404705991610e-24,6.15690831103576e-12
1196,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",6.812920690579608,10.0,H,4.18629287377432e-25,2.30568269147727e-13
1197,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",6.812920690579608,10.0,T,1.39074358468550e-24,1.32671495196397e-12
1198,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",10.0,10.0,H,9.02409637969186e-26,4.97019760830042e-14
1199,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",10.0,10.0,T,2.99670069761518e-25,2.85873518732499e-13
1200,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.001,10.0,H,6.58865872785636e-16,0.000362883268011124
1201,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.001,10.0,T,1.56529114670354e-15,0.00149322649507532
1202,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0014677992676220691,10.0,H,6.52683768690086e-16,0.000359478353247679
1203,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0014677992676220691,10.0,T,1.55155055990804e-15,0.00148011851302091
1204,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0021544346900318843,10.0,H,6.43622981671964e-16,0.000354487947552530
1205,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0021544346900318843,10.0,T,1.53140817908029e-15,0.00146090346999889
1206,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0031622776601683794,10.0,H,6.30352752893855e-16,0.000347179109463989
1207,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0031622776601683794,10.0,T,1.50187923546770e-15,0.00143273401343053
1208,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.004641588833612777,10.0,H,6.10967148100094e-16,0.000336502108407325
1209,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.004641588833612777,10.0,T,1.45872887193579e-15,0.00139157025534394
1210,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.006812920690579608,10.0,H,5.82761728041668e-16,0.000320967421562559
1211,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.006812920690579608,10.0,T,1.39596088769555e-15,0.00133169205485237
1212,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.01,10.0,H,5.42305023771606e-16,0.000298685100281584
1213,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.01,10.0,T,1.30556144557754e-15,0.00124545452492389
1214,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.01467799267622069,10.0,H,4.85545629026975e-16,0.000267423753312462
1215,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.01467799267622069,10.0,T,1.17811726698233e-15,0.00112387776617057
1216,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.021544346900318832,10.0,H,4.09676485627265e-16,0.000225637338451286
1217,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.021544346900318832,10.0,T,1.00595611871856e-15,0.000959642768386643
1218,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.03162277660168379,10.0,H,3.04873221928065e-16,0.000167914890832921
1219,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.03162277660168379,10.0,T,7.91418488841870e-16,0.000754982265580383
1220,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.046415888336127774,10.0,H,2.10408844506504e-16,0.000115886787078751
1221,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.046415888336127774,10.0,T,5.57725801583731e-16,0.000532048587680207
1222,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.06812920690579612,10.0,H,1.28209599331449e-16,7.06139448368883e-5
1223,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.06812920690579612,10.0,T,3.46974443812726e-16,0.000331000040284080
1224,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.1,10.0,H,7.01276044453647e-17,3.86241499674775e-5
1225,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.1,10.0,T,1.92840454994064e-16,0.000183962247103960
1226,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.1467799267622069,10.0,H,3.55657132456600e-17,1.95885122979054e-5
1227,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.1467799267622069,10.0,T,9.88161893904254e-17,9.42667774304550e-5
1228,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.21544346900318823,10.0,H,1.72613169522897e-17,9.50700797317009e-6
1229,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.21544346900318823,10.0,T,4.82323101717181e-17,4.60117362950505e-5
1230,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.31622776601683794,10.0,H,8.18683014737759e-18,4.50905685245433e-6
1231,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.31622776601683794,10.0,T,2.29412014472712e-17,2.18850083590320e-5
1232,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.46415888336127775,10.0,H,3.83927981943335e-18,2.11455846361376e-6
1233,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.46415888336127775,10.0,T,1.07726328590478e-17,1.02766701522115e-5
1234,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.6812920690579608,10.0,H,1.78976515368852e-18,9.85748169345890e-7
1235,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.6812920690579608,10.0,T,5.02751974274431e-18,4.79605707870391e-6
1236,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",1.0,10.0,H,8.32653322113284e-19,4.58600105316268e-7
1237,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",1.0,10.0,T,2.33950891353618e-18,2.23179994502246e-6
1238,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",1.467799267622069,10.0,H,3.86910609754020e-19,2.13098586973553e-7
1239,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",1.467799267622069,10.0,T,1.08719605361828e-18,1.03714248689328e-6
1240,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",2.154434690031882,10.0,H,1.79685561216310e-19,9.89653378052592e-8
1241,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",2.154434690031882,10.0,T,5.04917541633339e-19,4.81671574379636e-7
1242,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",3.1622776601683795,10.0,H,8.34287085796626e-20,4.59499932624158e-8
1243,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",3.1622776601683795,10.0,T,2.34422794365243e-19,2.23630171507047e-7
1244,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",4.6415888336127775,10.0,H,3.87331070760764e-20,2.13330164097973e-8
1245,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",4.6415888336127775,10.0,T,1.08827314173750e-19,1.03816998680635e-7
1246,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",6.812920690579608,10.0,H,1.79823952864703e-20,9.90415597127958e-9
1247,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",6.812920690579608,10.0,T,5.05171031925119e-20,4.81913394197455e-8
1248,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",10.0,10.0,H,8.34912768292083e-21,4.59844539497980e-9
1249,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",10.0,10.0,T,2.34490858356973e-20,2.23695101891420e-8
1250,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.001,100.0,H,3.16622005485296e-16,5.51456203231170e-5
1251,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.001,100.0,T,3.82986352763172e-16,0.000115535076717280
1252,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0014677992676220691,100.0,H,3.22358395964858e-16,5.61447195832150e-5
1253,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0014677992676220691,100.0,T,3.89501263350149e-16,0.000117500422712096
1254,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0021544346900318843,100.0,H,3.30882480438850e-16,5.76293476818983e-5
1255,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0021544346900318843,100.0,T,3.99154596119190e-16,0.000120412533114992
1256,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0031622776601683794,100.0,H,3.43547201720678e-16,5.98351448128821e-5
1257,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0031622776601683794,100.0,T,4.13511969406952e-16,0.000124743706307698
1258,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.004641588833612777,100.0,H,3.62489480655898e-16,6.31342955482050e-5
1259,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.004641588833612777,100.0,T,4.34944723296934e-16,0.000131209301875467
1260,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.006812920690579608,100.0,H,3.90916147158773e-16,6.80853290545990e-5
1261,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.006812920690579608,100.0,T,4.67469116208120e-16,0.000141020900129728
1262,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01,100.0,H,4.33603558751077e-16,7.55201369689693e-5
1263,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01,100.0,T,5.15795295910642e-16,0.000155599406228185
1264,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01467799267622069,100.0,H,4.97172376531524e-16,8.65918307520242e-5
1265,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01467799267622069,100.0,T,5.88019511286675e-16,0.000177387206770194
1266,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.021544346900318832,100.0,H,5.89231330285154e-16,0.000102625612432043
1267,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.021544346900318832,100.0,T,6.93135165629273e-16,0.000209097331950996
1268,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.03162277660168379,100.0,H,7.11085272607265e-16,0.000123848746395429
1269,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.03162277660168379,100.0,T,8.36170805075648e-16,0.000252246737817583
1270,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.046415888336127774,100.0,H,8.90248911517204e-16,0.000155053431590610
1271,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.046415888336127774,100.0,T,1.00724924407445e-15,0.000303855784541558
1272,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579612,100.0,H,1.07479394905541e-15,0.000187195387602160
1273,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579612,100.0,T,1.22067116556410e-15,0.000368238543599564
1274,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,100.0,H,1.18646175496001e-15,0.000206644416160021
1275,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,100.0,T,1.33143783309263e-15,0.000401653403785298
1276,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622069,100.0,H,1.25477322813605e-15,0.000218542131726899
1277,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622069,100.0,T,1.39178290000201e-15,0.000419857634522459
1278,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318823,100.0,H,1.29299367587402e-15,0.000225198934674968
1279,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318823,100.0,T,1.43945442794025e-15,0.000434238652534817
1280,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683794,100.0,H,1.31391197424622e-15,0.000228842246004736
1281,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683794,100.0,T,1.46498687797321e-15,0.000441940998981513
1282,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127775,100.0,H,1.32388488886958e-15,0.000230579214862891
1283,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127775,100.0,T,1.47852543305470e-15,0.000446025160176021
1284,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,100.0,H,1.32893026407287e-15,0.000231457960940323
1285,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,100.0,T,1.48676923574000e-15,0.000448512059170766
1286,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,100.0,H,1.33161333996135e-15,0.000231925268586919
1287,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,100.0,T,1.48846366397754e-15,0.000449023215495276
1288,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,100.0,H,1.32556384065292e-15,0.000230871635591651
